"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"100",-4.38543719665681e-07,-3.91423212532535e-07,-7.17604338697507e-07,3.9956110062783e-07,-3.68782416605056e-06,-5.92725481093237e-06,-9.28234655429874e-06,-1.05409803720973e-05,-7.51728774809536e-06,-3.2815867967574e-06,-1.13364391853596e-06,-8.50426544419935e-07
"101",-1.52459306515064e-07,-2.25064458193816e-07,-3.47873240449905e-07,-3.29090774077068e-08,-2.29942268319425e-06,-3.66552494528607e-06,-3.99317216500229e-06,-3.51334440134039e-06,-2.54423364652546e-06,-1.39372196516015e-06,-7.23826165484154e-07,-3.93814593619684e-07
"102",-9.49947362418022e-09,8.86036208120521e-08,-1.33897238812128e-07,4.4302486515793e-07,-1.51523838546357e-07,1.29601814918353e-06,2.14995385203203e-06,2.30651873056893e-06,7.66364314688977e-07,-8.67856270179183e-07,-6.05983569938281e-07,-2.60371338043645e-07
"103",-7.06398192778564e-07,-8.38901090604968e-07,-1.13878561309462e-06,-5.46938195603309e-08,-6.99100885624386e-06,-1.27995264500984e-05,-1.82664047056894e-05,-1.94858871942803e-05,-1.30176346663768e-05,-4.70688490801764e-06,-1.55618482087172e-06,-1.21716810153598e-06
"104",-4.75254217328854e-07,-5.96156584041394e-07,-8.91327434731623e-07,-3.52074046176355e-09,-5.88121467481135e-06,-9.82797028513908e-06,-1.28780572273068e-05,-1.26744889339526e-05,-8.83727432281018e-06,-3.89276647118485e-06,-1.52172565700619e-06,-1.01751158488137e-06
"105",-4.81626267451784e-07,-5.03683227856978e-07,-4.18414429615456e-07,-1.44178806656911e-07,-2.5387409540841e-06,-7.31224997166124e-06,-1.39657601160768e-05,-1.69221763940716e-05,-1.02058738963481e-05,-1.6381164716719e-06,3.62129146761747e-07,-3.11905405795799e-07
"106",4.7130451093714e-08,9.61430490980249e-08,7.24610183582214e-08,1.35932155708349e-07,6.6385742128791e-07,1.46935500965706e-06,1.84731018252153e-06,1.77863912580993e-06,1.0423172890373e-06,2.0283467974248e-07,5.21281082313381e-08,5.18979580337281e-08
"107",2.34534130787528e-07,4.950597786528e-07,4.56226881654494e-07,6.55113098345287e-07,3.89748202379637e-06,7.70110928364188e-06,8.79669052944919e-06,7.88009182214446e-06,4.82373162471909e-06,1.41917936770559e-06,6.3384194238507e-07,3.94260772261082e-07
"108",1.79135223029745e-07,2.86206104533247e-07,2.73015938866657e-07,3.65596929247692e-08,2.05815255835595e-06,4.32616505991835e-06,5.55925007739086e-06,5.53118025781758e-06,3.38036111868366e-06,8.37470283681159e-07,2.69495137700824e-07,2.26368832658139e-07
"109",1.36978103598399e-07,2.67950140637892e-07,2.14204670545291e-07,3.83931919700712e-07,1.91371894296798e-06,4.19116050600165e-06,5.2477908981527e-06,5.03924093907115e-06,2.96709999630148e-06,6.0922118394619e-07,1.66163124898656e-07,1.57592144884559e-07
"110",-3.17064439329635e-08,-4.19239037300674e-08,-8.88894887241844e-08,1.87157702033456e-08,-5.31270865478551e-07,-6.75663802696896e-07,-6.14753425102526e-07,-4.59036481586971e-07,-4.32103524380048e-07,-3.83310933705291e-07,-2.22055472943468e-07,-1.10825336006753e-07
"111",-2.10422614774383e-07,-2.97406311079916e-07,-4.8888068474016e-07,7.77026747317579e-08,-3.09482435232695e-06,-4.66637796883782e-06,-4.95021518568633e-06,-4.29981460212277e-06,-3.26219512814254e-06,-1.96108155201562e-06,-1.04218773417007e-06,-5.60381086198948e-07
"112",-5.46809088396602e-08,-3.72794091579008e-08,-2.14572121668822e-07,2.07066586019536e-07,-1.03931462858491e-06,-6.71018404880753e-07,-8.20491254804733e-08,3.48986712118062e-07,-3.27805610002347e-07,-1.03873217079881e-06,-6.69785077937042e-07,-3.07433859229551e-07
"113",1.79623307446214e-08,1.31965030666183e-07,-6.78935927228383e-08,4.543385968572e-07,2.80732368137376e-07,1.96554785143353e-06,2.83867284234904e-06,2.88967194862376e-06,1.19932979739017e-06,-6.13229503690438e-07,-4.65861607443299e-07,-1.86764513617842e-07
"114",-1.76820938764717e-07,-1.72439740202392e-07,-5.20537803946283e-07,3.28566134553108e-07,-2.75780847325064e-06,-2.83306922210922e-06,-2.31859804131329e-06,-1.58558999443256e-06,-2.05755970913342e-06,-2.4050528098167e-06,-1.39949538186063e-06,-6.9394647921439e-07
"115",3.8558758299375e-08,6.30648327914893e-08,1.10080998226857e-07,1.50109623965436e-08,7.21932344368833e-07,1.01225526703078e-06,9.17112256794995e-07,6.6601983046104e-07,5.64138387322465e-07,4.46725707875355e-07,2.66803636047009e-07,1.30545029523788e-07
"116",9.84750011086256e-07,1.25731242110945e-06,1.61189085320662e-06,3.82412748157818e-07,9.53411092871261e-06,1.78802762842884e-05,2.44307375729383e-05,2.61991113833816e-05,1.72600458475141e-05,6.02397021908184e-06,2.20254410154925e-06,1.62723395055612e-06
"117",2.629682249955e-07,4.75071223552108e-07,5.12767720105569e-07,4.85005706585582e-07,3.9624693045756e-06,7.41042336460199e-06,8.6007300061161e-06,7.86431788051377e-06,5.03652495546595e-06,1.78509850637708e-06,8.02864268271767e-07,4.95425199066612e-07
"118",1.87550051614128e-07,8.48339567586419e-08,-1.0841476817792e-07,-7.14766366910542e-08,-9.90351933190454e-07,9.04398200084456e-07,5.82804708515311e-06,8.86037843558497e-06,4.86451825087143e-06,-3.73065897947641e-07,-1.16455715943042e-06,-2.32414524418805e-07
"119",1.89038104578288e-06,2.12311449334625e-06,2.52335525279294e-06,2.79353584875358e-07,1.46191836640659e-05,3.06549622714192e-05,4.87758469721487e-05,5.57347603992322e-05,3.56699547087589e-05,9.95292557415934e-06,2.13148960800061e-06,2.46671464291284e-06
"120",1.92878984085406e-07,5.30817898429898e-07,1.91986583128184e-07,1.13208304205815e-06,2.94465825718352e-06,8.11536210201324e-06,1.04747834562641e-05,1.01302970304722e-05,5.31139765005003e-06,-5.01536475359275e-10,-3.55559953084622e-07,-3.43515163376694e-08
"121",1.13856881967279e-06,2.06414736037186e-06,2.20427444367369e-06,2.06404052102417e-06,1.66017868530592e-05,3.32153623702237e-05,3.80503515261899e-05,3.53525191613186e-05,2.17853075185272e-05,7.10253983146886e-06,3.51355363231848e-06,2.0350722924273e-06
"122",-1.11806336448978e-07,-1.6532025154819e-07,-2.79287460741465e-07,-2.30976797835775e-08,-1.7846872810859e-06,-2.6118296720978e-06,-2.66051195113206e-06,-2.21620664505119e-06,-1.73675995927884e-06,-1.1406205685368e-06,-6.24334146126495e-07,-3.26356143817579e-07
"123",3.53948316301953e-07,4.72735784819264e-07,5.58311983930273e-07,3.51947272761485e-07,1.00044953595409e-06,2.68418683311828e-06,2.73460466661548e-06,5.08870182321352e-06,3.05186037665327e-06,6.90894547662781e-07,7.2386715758601e-07,3.76667021072372e-07
"124",7.79768829788362e-07,9.57373279225269e-07,1.24087208318575e-06,1.77144261728805e-07,7.83177233076313e-06,1.46472794814953e-05,2.08164412271644e-05,2.20973433353595e-05,1.46009561243452e-05,5.05956864353744e-06,1.6257948026309e-06,1.30219387688143e-06
"125",-2.68429786843817e-07,-3.7137992626977e-07,-5.80796684646306e-07,-5.59624640942956e-08,-3.69429529692856e-06,-5.80576467682989e-06,-6.65380073290287e-06,-6.13352838895166e-06,-4.46501571974967e-06,-2.3660162246139e-06,-1.15063202895247e-06,-6.59573765737092e-07
"126",2.66596798545412e-07,4.55891545365878e-07,4.33512960586822e-07,2.6278246099682e-07,3.3843282307879e-06,6.96145178491593e-06,8.71019710802947e-06,8.46260698380009e-06,5.18995046336469e-06,1.36592795969485e-06,4.79396508203975e-07,3.68736957282077e-07
"127",2.50262941842994e-07,4.72718890147879e-07,4.44911896609768e-07,5.5613987076221e-07,3.64271615349248e-06,7.31323930052306e-06,8.84262394511914e-06,8.31429106789504e-06,5.11648681101233e-06,1.44596366398175e-06,5.5613987076221e-07,3.89297909533547e-07
"128",-4.35714258885708e-08,-4.98879448747133e-08,-1.36136094187836e-07,6.40598164671118e-08,-7.60075325302747e-07,-8.20645946291016e-07,-6.27446546700865e-07,-3.75287005729346e-07,-5.00883564060536e-07,-6.12791349166398e-07,-3.70330243325515e-07,-1.78741247483932e-07
"129",2.77952181947253e-08,3.72008027076091e-08,2.4434150141399e-08,5.20645275840409e-08,-1.65221203259536e-09,2.38960125164264e-07,4.08050729770018e-07,6.72638339698576e-07,3.43500173976254e-07,-3.94614279142568e-08,-2.68258019725113e-08,-1.39564825573729e-09
"130",5.47751434197184e-08,1.22297028406468e-07,6.19293176611618e-08,2.20760879931728e-07,7.25132541652164e-07,1.88311729623367e-06,2.49693902625107e-06,2.472718918414e-06,1.35747027020226e-06,9.84225449071534e-08,-4.45313236978119e-08,1.80046711379494e-08
"131",1.26294225891351e-07,2.88456225537383e-07,1.34192298550153e-07,5.28334978043039e-07,1.64450855081952e-06,4.387383266793e-06,5.86652951858265e-06,5.84649680683937e-06,3.18227781903289e-06,1.73874348575019e-07,-1.4040410732506e-07,2.56305436318411e-08
"132",1.4166967796607e-07,3.27845648713927e-07,1.42710869269832e-07,6.14015626505523e-07,1.82815261775123e-06,4.98172671841299e-06,6.70184345349967e-06,6.70057012023815e-06,3.62154549153091e-06,1.4726575551921e-07,-1.9368745511654e-07,1.40612375573215e-08
"133",2.44728166359759e-07,3.98106090884439e-07,5.5121272926137e-07,2.25390793933246e-07,3.81129438366713e-06,6.25562727549079e-06,6.84173376843315e-06,6.00804076607302e-06,4.23155948812636e-06,2.12862327384015e-06,1.08520464847204e-06,6.00324804412944e-07
"134",1.33972562480184e-06,1.34563124223017e-06,1.41822576780944e-06,-6.46706454232761e-09,8.13608603002115e-06,1.97983966268176e-05,3.62290059981588e-05,4.33454573493871e-05,2.70449340762104e-05,5.94882796088502e-06,1.27539722189739e-07,1.30672749818692e-06
"135",-7.18758522444392e-08,-8.5771123885895e-08,-9.1952292180594e-08,-2.98266325902058e-08,-5.63552396003985e-07,-1.24144274047368e-06,-1.95709909355971e-06,-2.21786559135429e-06,-1.39060146166583e-06,-3.46547750696038e-07,-6.02289592448941e-08,-8.46027013397184e-08
"136",1.84296120424373e-07,3.91446807412031e-07,2.92036353995685e-07,5.84342003659828e-07,2.73407609046302e-06,6.0290917162341e-06,7.42602759285409e-06,7.0343533958078e-06,4.09899818930404e-06,7.89059194885601e-07,2.20823723484494e-07,2.04927309336716e-07
"137",-6.09008615284039e-08,7.13828480455827e-08,5.11213618524672e-08,7.83668755973112e-08,3.9421496494587e-07,3.88379787709678e-07,-2.19102378174708e-06,-3.45222315723683e-06,-2.28843270828886e-06,-4.58363499728719e-07,3.59555134034797e-07,-1.4838646752114e-08
"138",-1.64906587865562e-07,-3.54161302747366e-08,-5.10610087863725e-07,7.43170733623462e-07,-2.01740887585943e-06,-7.01459239725428e-07,-6.57240097825075e-08,2.094451945096e-07,-1.3065231007493e-06,-2.66301298774952e-06,-1.52847758033482e-06,-7.62042145484932e-07
"139",-6.87450176926845e-07,-9.44355604102248e-07,-1.57515809740316e-06,-1.63147249209621e-08,-1.03418347478158e-05,-1.56169550008461e-05,-1.75705970360733e-05,-1.55267051934691e-05,-1.16902807886346e-05,-6.76766666944373e-06,-3.31696024482823e-06,-1.86313621941493e-06
"140",2.85947484757525e-07,5.72921810695471e-07,4.3984754817586e-07,1.00838531574377e-06,3.92858681894544e-06,8.58193749526015e-06,9.75764925118831e-06,8.99434209205887e-06,5.15433614045765e-06,1.00110961101791e-06,4.56735939636753e-07,3.32172213191231e-07
"141",-2.17587532430862e-07,-3.02054721704075e-07,-5.52015273789038e-07,6.25538199777346e-08,-4.21107514645652e-06,-6.11380268748939e-06,-6.937986130098e-06,-5.54934598843954e-06,-4.34212016726894e-06,-2.7414320336642e-06,-1.26045269674286e-06,-7.14743990360438e-07
"142",8.93792786330112e-07,1.13450253682018e-06,1.15646321640492e-06,5.73509876060038e-07,7.79278002731131e-06,1.70957798961399e-05,2.62747485118854e-05,2.89490355914392e-05,1.80444854008848e-05,4.41674267888364e-06,7.2880383736394e-07,1.05514492658172e-06
"143",-4.73378187237135e-07,-6.32274101096101e-07,-1.14066622608386e-06,1.26967715036418e-07,-6.99229072866753e-06,-9.99164984532101e-06,-1.05261377566334e-05,-9.11024824306332e-06,-7.24556078819092e-06,-4.78380737244035e-06,-2.54034214718278e-06,-1.35767624207535e-06
"144",-2.0941687725563e-07,-4.28808587413722e-07,-2.48859156362278e-07,-7.05488403972858e-07,-2.35991025696783e-06,-6.13381229257483e-06,-8.13158876065756e-06,-8.32831390280871e-06,-4.61771395403991e-06,-4.01603592677036e-07,6.99675317198674e-08,-9.82092673637969e-08
"145",-9.22934482379526e-07,-1.22877282107095e-06,-1.65809457681049e-06,-3.46555764227051e-07,-1.0720923034709e-05,-1.89384701894506e-05,-2.4660371792029e-05,-2.48275455953744e-05,-1.67668143527878e-05,-6.64809892581517e-06,-2.60724958376805e-06,-1.77336626578695e-06
"146",-1.78086524921836e-06,-2.10234842444846e-06,-2.40124816117774e-06,-5.09005925478154e-07,-1.51409861395348e-05,-3.16430102753876e-05,-4.9186217093732e-05,-5.46898536421054e-05,-3.483955218792e-05,-9.62025051053717e-06,-1.9951116577625e-06,-2.34439847379373e-06
"147",-8.29109311111104e-07,-9.01431349615016e-07,-1.00591845803592e-06,-1.1082379050818e-07,-6.05970259883549e-06,-1.35148848010253e-05,-2.25066414356873e-05,-2.59269980737585e-05,-1.63403457550453e-05,-4.09595954343044e-06,-5.64268841589047e-07,-9.657693149721e-07
"148",-3.48635309687183e-07,-3.37739438058358e-07,-3.97830789147261e-07,7.94488205495912e-08,-2.1974602610848e-06,-4.98281714457139e-06,-9.01091184132349e-06,-1.07587711480818e-05,-6.8377334885315e-06,-1.70997542904836e-06,-1.65426734681708e-07,-3.91869765954903e-07
"149",2.4791141397071e-07,3.36140415858484e-07,3.30872301488512e-07,2.89988989643828e-07,8.7063192952402e-07,2.65799074502982e-06,3.64089884169212e-06,5.2563950440314e-06,3.04813217048523e-06,4.26482138424227e-07,2.43667339916597e-07,1.96820472098146e-07
"150",9.18633327163582e-07,2.13766089800539e-06,1.79214204055438e-06,2.10482913321635e-06,3.07600456704016e-05,8.41178339140623e-05,9.80099858579527e-05,8.2382576824667e-05,4.20117826623616e-05,8.06051514201824e-06,4.4333579899442e-06,1.83283445793533e-06
"151",2.29720144016277e-08,4.33915827586302e-08,4.08391367140049e-08,5.10489208925061e-08,3.34370431845915e-07,6.71293309736455e-07,8.11677842190847e-07,7.63181367342966e-07,4.69650072211056e-07,1.32727194320516e-07,5.10489208925061e-08,3.57342446247543e-08
"152",1.69544125376758e-08,3.2258988418119e-08,3.03396189371827e-08,3.92942290255797e-08,2.49215645455867e-07,4.99514352939684e-07,6.0253800505364e-07,5.6519841148593e-07,3.47901796934181e-07,9.88147276578547e-08,3.82312117208794e-08,2.65991209110525e-08
"153",2.13053149857129e-07,4.0243372750791e-07,3.78761155301563e-07,4.73451444126954e-07,3.10110695903155e-06,6.22588649026944e-06,7.52787796161856e-06,7.07809908969796e-06,4.35575328596797e-06,1.23097375473008e-06,4.73451444126954e-07,3.31416010888867e-07
"154",2.15783834147736e-07,3.55712817278564e-07,3.39613689930996e-07,1.20797214218088e-07,2.60098564077897e-06,5.40350649753276e-06,6.85227386529121e-06,6.73974882457237e-06,4.12816096067887e-06,1.05696743008353e-06,3.56514629371616e-07,2.85642043613741e-07
"155",3.69583051864175e-08,6.44901866892322e-08,6.53236575697739e-08,8.25095631758962e-08,5.23508812771281e-07,1.05302408437145e-06,1.27394044460941e-06,1.19743734026241e-06,7.35832220206184e-07,2.09736913460729e-07,7.90895983211813e-08,5.67307047667128e-08
"156",1.1458599539469e-07,2.02736019316042e-07,1.91733980382242e-07,2.32552239185343e-07,1.36924633575643e-06,2.85274009488965e-06,3.49431707485612e-06,3.48746790263847e-06,2.12369192155118e-06,5.50026412277433e-07,2.20395146560009e-07,1.57162042557128e-07
"157",5.24317665095269e-08,1.07714066707294e-07,7.25717891989834e-08,1.77512228619294e-07,7.29964699736294e-07,1.71516378711848e-06,2.20309861121993e-06,2.13300616469327e-06,1.21542258859439e-06,1.77661609041802e-07,1.74943635436916e-08,4.23279751467746e-08
"158",7.29102609792737e-08,1.10072146026099e-07,2.13350214705288e-07,-6.9180681580487e-09,1.34126360603137e-06,1.77455955852995e-06,1.55825545730391e-06,1.09745482004231e-06,1.0085899521762e-06,8.91822651288825e-07,5.34329149790707e-07,2.6039173621959e-07
"159",1.4609903768944e-07,2.62177547832914e-07,1.4527515149813e-08,6.61803572619017e-07,2.19543336740659e-07,2.79951437078845e-06,4.41813508305983e-06,5.54795572477307e-06,2.57042474658698e-06,-7.53677318309982e-07,-5.81651304525986e-07,-1.7310946922247e-07
"160",-6.95144011735451e-08,-8.31060802497203e-08,-1.059942597206e-07,-1.29034824583898e-08,-6.53368961406283e-07,-1.25238335279756e-06,-1.83466490924997e-06,-1.98769952046658e-06,-1.3030253910085e-06,-4.29182518193367e-07,-1.27058876400133e-07,-1.09477403396903e-07
"161",-2.48359451076304e-08,-3.10566784818602e-08,-4.68237851445155e-08,-7.5371789424974e-10,-2.89341975600359e-07,-4.80827999382361e-07,-6.17560087897635e-07,-6.19112790960775e-07,-4.33497104981071e-07,-1.94559802299668e-07,-8.13739671231682e-08,-5.24298864715256e-08
"162",8.17414476508178e-07,1.41796593541821e-06,1.75451797850704e-06,1.12283483528713e-06,1.27642647798566e-05,2.2194204034395e-05,2.48126187662356e-05,2.20913871587207e-05,1.48681783728494e-05,6.48014272147888e-06,3.18292553261576e-06,1.81695710329899e-06
"163",9.37708899534441e-07,1.00236159293785e-06,1.1303879090775e-06,1.76364907206958e-07,4.84678579235374e-06,1.13809464531352e-05,1.99355904872485e-05,2.52977401750722e-05,1.59519339128221e-05,3.73623159498949e-06,5.90658184003652e-07,9.74227288231942e-07
"164",-2.24737791522354e-07,-3.18308134340844e-07,-5.48523144794302e-07,-1.26215617840941e-08,-3.46138128215061e-06,-5.04536305214242e-06,-5.26183310126956e-06,-4.48247509064872e-06,-3.51068917153109e-06,-2.27278250623593e-06,-1.21671630143615e-06,-6.45879629308609e-07
"165",4.39225512337433e-07,2.69499332952098e-07,-2.35235422086199e-07,9.06976697900405e-08,-1.85452101423973e-06,3.18855988079246e-06,1.42963702685062e-05,2.09188413415811e-05,1.13362761672745e-05,-1.00940880410239e-06,-2.68943876927483e-06,-5.55746752337055e-07
"166",-1.97877990249395e-07,-2.35749487663135e-07,-3.34247073746421e-07,-3.46625026715403e-09,-2.04005930164465e-06,-3.61003118282847e-06,-5.01880265514735e-06,-5.28019668593071e-06,-3.58115697956399e-06,-1.38989829603394e-06,-4.97917888134724e-07,-3.6410907462854e-07
"167",2.49435061588008e-07,3.54901962373557e-07,3.00361619577346e-07,3.82684230943028e-07,6.57501974214981e-07,2.66969980142262e-06,3.77346206862782e-06,5.59606054229807e-06,3.08947757163257e-06,1.56370026554769e-07,9.74299308814223e-08,1.27848793332183e-07
"168",6.42510719016137e-08,3.96172071226659e-08,-2.81163694591581e-07,2.91686581141391e-07,-2.74282618821473e-06,-1.69681589222773e-06,8.21404483698142e-07,3.99242812275152e-06,1.27081852003567e-06,-1.96011964465575e-06,-1.41528854818575e-06,-5.50242556074809e-07
"169",-3.13889678716361e-07,-3.82198096686975e-07,-8.23239267611286e-07,4.00399535223462e-07,-8.11472112525504e-06,-1.16592591597816e-05,-1.48937083653386e-05,-1.14609775792931e-05,-8.95500688315517e-06,-5.4123553580855e-06,-1.94502199101675e-06,-1.25269144918947e-06
"170",-6.50961459903822e-07,-8.06000363619755e-07,-9.50878577772313e-07,-2.16270114874525e-07,-6.43709162080449e-06,-1.28774398322373e-05,-1.8839661133175e-05,-1.99971386981278e-05,-1.28587731773407e-05,-3.89051086224772e-06,-1.0300330418714e-06,-9.69594178058562e-07
"171",1.0159725946702e-06,1.46633593234267e-06,7.25774125921874e-07,2.21521588492274e-06,6.0155797314941e-06,2.76536381085166e-05,3.38227780618775e-05,3.48503619619126e-05,1.65480797551194e-05,-1.94579344406105e-06,2.40957274430984e-07,1.27984533984828e-07
"172",-1.10617359949741e-06,-1.26651414743021e-06,-1.50869624059487e-06,-1.57438340561588e-07,-9.62013827983938e-06,-2.04671365449318e-05,-3.14344660520717e-05,-3.46680399374342e-05,-2.19643810578891e-05,-6.18963653009847e-06,-1.41903532510137e-06,-1.51316009948998e-06
"173",-5.53793396934123e-07,-7.58743047916862e-07,-1.27270249552565e-06,-1.56238850457661e-08,-7.95456645928179e-06,-1.19126625330856e-05,-1.30679029057991e-05,-1.16767367370728e-05,-8.86400178226327e-06,-5.26336742139362e-06,-2.69405976620614e-06,-1.48156955664466e-06
